"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"blank2","gt49","non.p20",100,,98,,,98,,19983693
"blank2","gt49","p20",100,,2,,,2,,19983693
"blank2","gt49","primary",,,,,,,,19983693
"blank2","gt49","rural",100,,,,,,,19983693
"blank2","gt49","secondary",,,,,,,,19983693
"blank2","gt49","stunted",,,,,,,,19983693
"blank2","gt49","under5",100,,,,,,,19983693
"blank2","gt49","urban",100,,,,,,,19983693
"blank2","higher","male",,,,,,,,19983693
"blank2","higher","no.birth.reg",,,,,,,,19983693
"blank2","higher","no.educ",,,,,,,,19983693
"blank2","higher","no.skilled.attendant",,,,,,,,19983693
"blank2","higher","non.p20",,,,,,,,19983693
"blank2","higher","p20",,,,,,,,19983693
"blank2","higher","primary",,,,,,,,19983693
"blank2","higher","rural",,,,,,,,19983693
"blank2","higher","secondary",,,,,,,,19983693
"blank2","higher","stunted",,,,,,,,19983693
"blank2","higher","under5",,,,,,,,19983693
"blank2","higher","urban",,,,,,,,19983693
"blank2","male","no.birth.reg",,,,,,,,19983693
"blank2","male","no.educ",,,,,,,,19983693
"blank2","male","no.skilled.attendant",,,,,,,,19983693
"blank2","male","non.p20",100,,98,,,98,,19983693
"blank2","male","p20",100,,2,,,2,,19983693
"blank2","male","primary",,,,,,,,19983693
"blank2","male","rural",100,,,,,,,19983693
"blank2","male","secondary",,,,,,,,19983693
"blank2","male","stunted",,,,,,,,19983693
"blank2","male","under5",100,,,,,,,19983693
"blank2","male","urban",100,,,,,,,19983693
"blank2","no.birth.reg","no.educ",,,,,,,,19983693
"blank2","no.birth.reg","no.skilled.attendant",,,,,,,,19983693
"blank2","no.birth.reg","non.p20",,,,,,,,19983693
"blank2","no.birth.reg","p20",,,,,,,,19983693
"blank2","no.birth.reg","primary",,,,,,,,19983693
"blank2","no.birth.reg","rural",,,,,,,,19983693
"blank2","no.birth.reg","secondary",,,,,,,,19983693
"blank2","no.birth.reg","stunted",,,,,,,,19983693
"blank2","no.birth.reg","under5",,,,,,,,19983693
"blank2","no.birth.reg","urban",,,,,,,,19983693
"blank2","no.educ","no.skilled.attendant",,,,,,,,19983693
"blank2","no.educ","non.p20",,,,,,,,19983693
"blank2","no.educ","p20",,,,,,,,19983693
"blank2","no.educ","primary",,,,,,,,19983693
"blank2","no.educ","rural",,,,,,,,19983693
"blank2","no.educ","secondary",,,,,,,,19983693
"blank2","no.educ","stunted",,,,,,,,19983693
"blank2","no.educ","under5",,,,,,,,19983693
"blank2","no.educ","urban",,,,,,,,19983693
"blank2","no.skilled.attendant","non.p20",,,,,,,,19983693
"blank2","no.skilled.attendant","p20",,,,,,,,19983693
"blank2","no.skilled.attendant","primary",,,,,,,,19983693
"blank2","no.skilled.attendant","rural",,,,,,,,19983693
"blank2","no.skilled.attendant","secondary",,,,,,,,19983693
"blank2","no.skilled.attendant","stunted",,,,,,,,19983693
"blank2","no.skilled.attendant","under5",,,,,,,,19983693
"blank2","no.skilled.attendant","urban",,,,,,,,19983693
"blank2","non.p20","p20",100,98,2,98,0,2,0,19983693
"blank2","non.p20","primary",,,,,,,,19983693
"blank2","non.p20","rural",100,98,,98,,,,19983693
"blank2","non.p20","secondary",,,,,,,,19983693
"blank2","non.p20","stunted",,,,,,,,19983693
"blank2","non.p20","under5",100,98,,98,,,,19983693
